data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
CPS3,0,28,12,0,0,0,0,8256.3496,5279.6611,21602.881
CPS3,0,27,12,0,1,1,0,17604.01,5222.3711,25564.67
CPS3,0,25,10,0,0,1,1,4335.8569,5181.1938,12418.81
CPS3,0,38,8,0,0,1,1,11242.27,5174.0322,0
CPS3,0,26,12,0,1,0,0,7968.3379,5109.5811,4181.9658
CPS3,0,54,12,0,0,0,0,7165.0391,5012.9028,0
CPS3,0,38,8,0,1,1,1,22606.02,4978.8872,8720.0654
CPS3,0,23,17,0,0,0,0,0,4876.8389,16747.08
CPS3,0,23,8,0,0,1,1,3595.2549,4866.0972,2782.5591
CPS3,0,23,12,0,0,1,0,11690.95,4764.0479,14065
CPS3,0,25,12,0,1,1,0,8746.167,4762.2578,379.7757
CPS3,0,25,15,0,0,1,0,7386.436,4738.9839,12705.49
CPS3,0,37,11,0,1,0,1,615.20978,4713.9189,0
CPS3,0,40,12,0,0,1,0,18389.68,4688.855,21857.051
CPS3,0,19,10,0,0,0,1,5777.8779,4672.7422,135.95081
CPS3,0,48,7,0,0,1,1,13326.93,4636.9351,0
CPS3,0,19,12,0,0,0,0,8530.6484,4620.8232,0
CPS3,0,16,9,0,0,0,1,2539.21,4579.645,0
CPS3,0,29,10,0,0,1,1,713.1731,4542.0479,7781.708
CPS3,0,30,16,0,0,0,0,3093.6819,4468.645,15538.29
CPS3,0,22,11,0,0,1,1,8761.8408,4463.2739,10642.59
CPS3,0,22,10,0,0,0,1,17268.98,4400.6128,2453.0259
CPS3,0,47,10,1,0,1,1,13311.26,4397.0322,19330.141
CPS3,0,25,12,0,1,1,0,2266.8721,4361.2261,3020.4729
CPS3,0,47,10,1,0,0,1,21918.32,4323.6289,19438.02
CPS3,0,24,12,1,0,1,0,8573.752,4293.1938,0
CPS3,0,20,12,1,0,1,0,2648.929,4273.5,0
CPS3,0,28,12,1,0,0,0,16722.34,4253.8062,7314.7471
CPS3,0,47,11,0,0,0,1,8060.4238,4232.3232,3358.873
CPS3,0,50,0,0,0,1,1,10162.72,4218,220.1813
CPS3,0,18,12,0,0,0,0,2217.8899,4191.145,8957.9775
CPS3,0,21,12,0,0,0,0,9665.0635,4110.5811,1687.564
CPS3,0,47,11,0,0,1,1,23924.609,4096.2578,17358.85
CPS3,0,21,12,0,0,0,0,2827.2219,4056.8711,5937.5049
CPS3,0,34,11,0,0,1,1,0,4010.323,18133.18
CPS3,0,19,12,0,0,1,0,5817.063,3919.0161,1066.9189
CPS3,0,44,13,0,0,1,0,8032.9941,3881.4189,3104.7041
CPS3,0,21,15,0,0,1,0,6951.479,3879.6289,0
CPS3,0,20,12,1,0,0,0,5099.9712,3842.032,12718.79
CPS3,0,51,11,0,0,0,1,48.98167,3813.387,1525.014
CPS3,0,28,13,0,0,0,0,5260.6309,3790.113,9253.5244
CPS3,0,24,15,0,0,0,0,12746.99,3743.5649,0
CPS3,0,28,8,0,1,1,1,8305.332,3718.5,0
CPS3,0,20,11,0,0,1,1,5822.9409,3532.3059,11075.56
CPS3,0,29,12,0,0,1,0,14288.93,3503.6609,8133.4072
CPS3,0,23,12,0,0,1,0,14347.71,3482.177,3818.4451
CPS3,0,20,11,1,0,0,1,0,3480.387,5495.665
CPS3,0,42,7,0,0,1,1,4324.1021,3457.113,9856.4355
CPS3,0,43,12,0,0,1,0,14328.12,3453.532,18781.9
CPS3,0,27,13,0,0,0,0,16406.9,3426.677,5344.937
CPS3,0,27,4,0,1,1,1,626.96539,3410.5649,3367.739
CPS3,0,25,12,0,0,1,0,21469.65,3405.1941,7981.2012
CPS3,0,18,12,0,0,0,0,4729.6699,3328.21,12602.05
CPS3,0,31,16,0,0,1,0,25862.32,3254.8059,25564.67
CPS3,0,27,12,0,0,1,0,4043.927,3231.532,7240.8599
CPS3,0,18,11,0,0,0,1,0,3226.1609,15814.63
CPS3,0,24,7,0,0,1,1,7860.5781,3213.6289,0
CPS3,0,23,12,0,0,1,0,7856.6602,3213.6289,5535.564
CPS3,0,50,12,0,0,1,0,19929.66,3190.355,18597.189
CPS3,0,19,12,0,0,0,0,99.922607,3172.4519,15436.33
CPS3,0,23,10,0,0,1,1,15811.28,3145.5969,6398.5562
CPS3,0,51,12,0,0,1,0,21001.381,3140.2261,16015.6
CPS3,0,19,11,1,0,0,1,5607.4219,3054.29,94.574501
CPS3,0,20,10,0,0,1,1,3099.5601,2970.145,21141.83
CPS3,0,20,11,0,1,0,1,2868.3669,2968.355,7403.4102
CPS3,0,21,12,0,0,0,0,8128.998,2939.71,0
CPS3,0,39,10,0,0,1,1,0,2886,18761.221
CPS3,0,36,5,0,0,0,1,3814.6919,2873.468,2751.5271
CPS3,0,19,9,1,0,0,1,1079.556,2873.468,14344.29
CPS3,0,42,6,0,1,1,1,2425.572,2832.29,1907.745
CPS3,0,20,7,0,0,0,1,1902.448,2792.9031,6098.5781
CPS3,0,23,12,0,0,1,0,4954.9858,2771.4189,0
CPS3,0,35,12,0,0,1,0,1469.45,2719.5,0
CPS3,0,18,12,0,0,0,0,881.6701,2696.2261,12120.31
CPS3,0,43,8,0,0,1,1,18338.74,2674.7419,6395.6011
CPS3,0,37,14,0,0,1,0,18501.359,2638.9351,13429.58
CPS3,0,24,10,0,0,1,1,4719.874,2565.532,2173.7361
CPS3,0,51,12,0,0,0,0,20742.76,2538.677,1019.631
CPS3,0,22,11,0,1,0,1,7341.373,2535.0969,14187.65
CPS3,0,19,12,0,0,0,0,336.9939,2518.9839,7118.209
CPS3,0,52,0,0,1,1,1,773.9104,2506.4519,0
CPS3,0,21,12,0,0,0,0,2903.6331,2456.323,4787.834
CPS3,0,24,12,0,0,0,0,9784.5781,2413.355,0
CPS3,0,35,8,0,0,1,1,2241.4009,2399.032,9460.4063
CPS3,0,20,13,0,0,0,0,0,2352.4839,0
CPS3,0,17,7,1,0,0,1,1054.0861,2286.2419,1613.677
CPS3,0,18,10,1,0,0,1,311.52341,2284.4519,8154.0952
CPS3,0,28,12,1,0,0,0,6285.3281,2255.8059,7310.313
CPS3,0,25,14,0,1,1,0,1622.2729,2239.6941,1892.968
CPS3,0,40,12,0,1,0,0,13616.9,2228.9519,876.29187
CPS3,0,50,3,0,0,1,1,3136.7859,2203.887,13976.34
CPS3,0,48,8,0,0,1,1,16050.31,2116.1609,11600.15
CPS3,0,17,7,0,1,0,1,0,2082.145,6460.6211
CPS3,0,30,12,0,0,1,0,7347.251,2080.355,14475.81
CPS3,0,30,7,0,0,1,1,574.06519,2010.532,366.4762
CPS3,0,22,11,0,0,1,1,3030.9861,1976.516,0
CPS3,0,27,12,0,0,1,0,11493.06,1906.694,13419.24
CPS3,0,25,9,0,0,1,1,23377.971,1901.323,1898.879
CPS3,0,21,14,0,0,0,0,80.329941,1890.5811,6389.6899
CPS3,0,17,10,0,0,0,1,0,1888.79,19993.641
CPS3,0,39,7,0,0,0,1,7786.126,1844.032,9206.2373
CPS3,0,18,9,1,0,0,1,1183.397,1822.548,803.8833
CPS3,0,25,12,0,0,1,0,2721.4221,1754.516,1037.364
CPS3,0,20,8,0,0,1,1,2360.916,1741.984,0
CPS3,0,19,13,0,0,0,0,2366.7939,1709.7581,0
CPS3,0,19,11,0,0,0,1,0,1693.645,9853.4814
CPS3,0,22,12,0,0,0,0,10137.25,1679.323,25564.67
CPS3,0,18,11,1,0,0,1,2068.9861,1623.823,20243.381
CPS3,0,21,10,0,0,0,1,1767.259,1555.79,7675.312
CPS3,0,24,12,0,0,1,0,7643.1001,1546.839,3262.8201
CPS3,0,18,11,0,0,0,1,1273.5229,1532.516,12489.75
CPS3,0,17,10,0,0,0,1,568.18738,1525.355,6231.5732
CPS3,0,17,10,0,0,0,1,0,1503.871,7843.7729
CPS3,0,18,10,0,0,0,1,0,1491.339,237.914
CPS3,0,53,10,0,1,0,1,7878.2119,1489.548,13170.98
CPS3,0,18,11,1,0,0,1,1191.234,1478.806,3683.9719
CPS3,0,17,10,0,1,0,1,0,1453.7419,6918.7158
CPS3,0,26,12,1,0,0,0,0,1448.371,0
CPS3,0,39,5,0,0,1,1,13082.02,1434.048,18323.811
CPS3,0,18,12,1,0,0,0,1579.1689,1408.984,3057.416
CPS3,0,23,13,0,0,0,0,601.49487,1394.661,4975.5049
CPS3,0,18,8,0,0,0,1,5023.5601,1391.0811,6756.166
CPS3,0,28,10,0,0,1,1,7578.4438,1383.9189,2404.261
CPS3,0,32,4,0,0,1,1,0,1378.548,0
CPS3,0,18,11,1,0,0,1,0,1367.806,33.987709
CPS3,0,40,10,0,0,1,1,1543.902,1342.7419,0
CPS3,0,21,14,0,0,0,0,8456.1963,1330.21,16967.26
CPS3,0,29,10,0,1,0,1,3732.4031,1323.048,6694.1011
CPS3,0,31,6,0,0,0,1,2666.562,1321.2581,0
CPS3,0,46,7,0,0,1,1,19171.43,1317.677,0
CPS3,0,20,9,0,1,1,1,0,1283.661,0
CPS3,0,36,18,0,0,1,0,3273.9351,1269.339,18227.76
CPS3,0,45,12,0,0,1,0,16559.721,1265.7581,7987.1118
CPS3,0,16,10,0,0,0,1,1026.656,1224.5811,6847.7852
CPS3,0,18,12,0,0,0,0,818.97351,1208.468,2232.845
CPS3,0,40,12,0,1,0,0,11867.28,1195.9351,3873.1211
CPS3,0,16,9,0,0,0,1,0,1188.774,2451.5481
CPS3,0,16,10,0,0,0,1,574.06519,1181.613,5578.418
CPS3,0,28,5,0,1,1,1,10967.98,1178.032,239.39169
CPS3,0,20,12,0,0,0,0,0,1147.597,15554.55
CPS3,0,19,8,0,0,1,1,39.185341,1136.855,5327.2041
CPS3,0,16,8,0,0,0,1,0,1113.5811,542.32568
CPS3,0,20,11,0,0,1,1,2547.0471,1099.2581,0
CPS3,0,35,10,0,0,1,1,4964.7822,1086.726,1745.1949
CPS3,0,32,6,0,1,1,1,979.63342,1036.597,0
CPS3,0,32,16,1,0,0,0,17135.75,1031.226,0
CPS3,0,17,9,1,0,0,1,0,981.0968,8900.3467
CPS3,0,16,7,0,0,0,1,0,975.72583,4728.7251
CPS3,0,32,15,0,0,0,0,489.81671,968.56451,7684.1782
CPS3,0,19,12,0,0,0,0,815.05499,964.98389,12059.73
CPS3,0,40,12,0,0,1,0,16851.65,961.4032,17717.939
CPS3,0,50,7,0,0,1,1,11473.47,956.03229,0
CPS3,0,39,11,0,0,0,1,0,930.96771,0
CPS3,0,18,8,0,1,0,1,0,902.32257,1306.3101
CPS3,0,39,10,1,0,0,1,844.44397,889.79028,701.9201
CPS3,0,17,11,0,1,0,1,0,873.67743,7759.542
CPS3,0,17,5,1,0,0,1,96.004066,868.30652,0
CPS3,0,19,12,0,0,0,0,2425.572,861.1452,2587.499
CPS3,0,27,15,0,0,0,0,0,857.56451,3392.8601
CPS3,0,18,11,1,0,0,1,587.78003,841.4516,7933.9141
CPS3,0,20,14,0,0,1,0,0,805.6452,1454.083
CPS3,0,20,12,0,0,1,0,12145.49,791.32257,13683.75
CPS3,0,19,13,1,0,0,0,1714.358,785.9516,9067.3301
CPS3,0,24,8,0,0,1,1,213.5601,760.88708,2340.719
CPS3,0,27,12,0,0,1,0,4222.2202,751.93549,0
CPS3,0,19,9,0,0,0,1,773.9104,676.74188,5647.8711
CPS3,0,52,8,1,0,1,1,5454.5991,666,0
CPS3,0,18,11,0,1,0,1,0,630.19348,0
CPS3,0,16,10,0,1,0,1,0,630.19348,3892.332
CPS3,0,18,12,0,1,0,0,0,630.19348,4843.9878
CPS3,0,45,12,0,0,0,0,4473.0059,608.70972,0
CPS3,0,21,14,0,0,0,0,9708.167,594.38708,2256.488
CPS3,0,36,8,0,0,1,1,2715.5439,585.43549,0
CPS3,0,21,13,0,0,0,0,513.32788,578.27417,0
CPS3,0,41,7,0,0,1,1,19573.08,565.74188,0
CPS3,0,18,7,0,0,0,1,491.776,558.58063,642.8111
CPS3,0,39,9,0,0,0,1,11230.52,537.0968,5752.79
CPS3,0,19,3,0,0,1,1,0,537.0968,0
CPS3,0,32,13,0,0,1,0,12553.02,524.56451,15353.58
CPS3,0,16,9,0,0,0,1,0,485.1774,4112.5132
CPS3,0,16,7,0,0,0,1,658.3136,479.80649,6210.8848
CPS3,0,21,9,1,0,0,1,1030.574,470.8548,1223.558
CPS3,0,22,12,0,0,1,0,12096.51,469.06451,14289.62
CPS3,0,23,11,0,1,1,1,8946.0117,469.06451,4776.0122
CPS3,0,17,8,1,0,0,1,0,451.16129,0
CPS3,0,21,8,0,0,1,1,5699.5068,388.5,8844.1943
CPS3,0,18,10,0,0,0,1,0,386.70969,0
CPS3,0,24,12,0,0,1,0,9051.8135,327.629,8547.1709
CPS3,0,24,12,1,0,1,0,4232.0161,320.46771,1273.8
CPS3,0,16,9,0,0,0,1,0,320.46771,3707.616
CPS3,0,20,8,0,0,1,1,621.08759,306.1452,5551.8188
CPS3,0,42,8,0,0,0,1,17925.33,300.7742,14116.72
CPS3,0,17,8,0,1,0,1,391.85339,300.7742,18891.26
CPS3,0,19,8,0,1,0,1,368.34219,300.7742,18510
CPS3,0,17,9,1,0,0,1,0,297.19351,54.67588
CPS3,0,21,14,0,0,0,0,107.7597,293.61292,7698.9551
CPS3,0,16,9,1,0,0,1,0,277.5,3983.9509
CPS3,0,23,13,1,0,0,0,172.4155,272.129,582.2243
CPS3,0,16,9,0,0,0,1,411.44601,254.2258,1725.985
CPS3,0,17,11,0,1,0,1,803.29938,248.8548,5173.521
CPS3,0,46,7,0,0,0,1,1081.515,245.2742,0
CPS3,0,32,10,0,0,1,1,4145.8091,238.1129,8245.7139
CPS3,0,18,11,0,0,0,1,131.2709,218.4194,7503.896
CPS3,0,23,12,0,1,1,0,0,216.629,0
CPS3,0,18,10,0,0,1,1,0,211.2581,14053.18
CPS3,0,19,10,1,0,0,1,1056.045,205.8871,0
CPS3,0,16,7,1,0,0,1,133.2301,205.8871,6145.8652
CPS3,0,26,7,0,0,1,1,1538.024,189.7742,650.19971
CPS3,0,16,10,0,0,0,1,0,189.7742,2136.793
CPS3,0,17,10,0,0,0,1,0,182.6129,6423.6768
CPS3,0,17,10,0,0,0,1,0,171.871,1483.637
CPS3,0,23,8,0,0,1,1,33.307541,166.5,0
CPS3,0,29,12,0,0,1,0,14641.6,162.9194,9473.7051
CPS3,0,17,10,0,0,0,1,0,152.1774,10301.23
CPS3,0,49,8,0,0,1,1,14684.7,136.0645,14963.46
CPS3,0,20,10,0,0,1,1,6563.5439,134.2742,15363.92
CPS3,0,40,16,0,0,1,0,0,114.5806,0
CPS3,0,19,10,0,0,0,1,1933.796,112.7903,675.32098
CPS3,0,18,11,0,0,0,1,1481.2061,57.290321,1421.573
CPS3,0,16,6,1,0,0,1,0,44.75806,0
CPS3,0,22,8,0,0,1,1,105.8004,42.967739,209.8372
CPS3,0,31,12,1,0,1,0,0,42.967739,11023.84
CPS3,0,20,11,0,0,1,1,4478.8838,39.3871,6280.3379
CPS3,0,17,11,0,1,0,1,601.49487,10.74194,1913.656
CPS3,0,50,12,0,0,1,0,25862.32,0,25564.67
CPS3,0,49,14,0,0,1,0,25862.32,0,25564.67
CPS3,0,47,9,0,0,1,1,25862.32,0,25564.67
CPS3,0,34,11,0,1,1,1,22198.49,0,0
CPS3,0,22,8,1,0,1,1,16961.369,0,959.04449
CPS3,0,27,12,0,0,1,0,15509.56,0,12593.19
CPS3,0,30,10,0,0,1,1,14913.94,0,11563.21
CPS3,0,52,12,0,0,1,0,14780.71,0,25564.67
CPS3,0,43,12,0,0,1,0,13321.05,0,16860.859
CPS3,0,27,9,0,1,1,1,12829.28,0,0
CPS3,0,35,13,0,0,0,0,9537.7109,0,11269.14
CPS3,0,45,12,0,0,1,0,9277.1279,0,12108.49
CPS3,0,22,11,1,0,1,1,9049.8525,0,9088.0176
CPS3,0,22,12,0,0,1,0,9022.4238,0,3342.6179
CPS3,0,23,11,0,0,1,1,8910.7451,0,4183.4438
CPS3,0,55,7,0,0,1,1,8832.375,0,0
CPS3,0,26,14,0,0,0,0,8411.1318,0,0
CPS3,0,34,12,0,0,0,0,8125.0791,0,6032.0801
CPS3,0,22,11,0,0,0,1,8013.4009,0,5748.356
CPS3,0,31,12,0,0,0,0,6156.0161,0,4094.78
CPS3,0,19,12,0,0,0,0,5797.4702,0,2160.436
CPS3,0,24,10,0,0,1,1,5523.1729,0,5040.5249
CPS3,0,36,12,0,0,1,0,5374.269,0,0
CPS3,0,20,9,0,0,1,1,5229.2832,0,15892.95
CPS3,0,23,8,0,0,1,1,4610.1548,0,0
CPS3,0,35,11,0,0,1,1,3975.3521,0,21963.449
CPS3,0,23,12,0,0,0,0,3893.063,0,16324.45
CPS3,0,29,10,0,0,0,1,3751.9961,0,251.2135
CPS3,0,24,9,0,0,1,1,3438.5129,0,818.66052
CPS3,0,18,10,0,0,0,1,3360.1431,0,0
CPS3,0,45,8,1,0,0,1,3299.405,0,31.032261
CPS3,0,21,13,0,1,0,0,3015.312,0,17627.801
CPS3,0,29,13,0,0,1,0,2780.2,0,14339.86
CPS3,0,21,15,0,0,0,0,2629.3359,0,1717.118
CPS3,0,22,16,1,0,0,0,2564.6799,0,116.7404
CPS3,0,24,12,1,0,1,0,2355.0391,0,2448.593
CPS3,0,20,14,0,0,0,0,2210.053,0,2813.5911
CPS3,0,19,6,1,0,0,1,1955.348,0,14998.92
CPS3,0,19,9,0,1,0,1,1822.118,0,3372.1721
CPS3,0,19,12,1,0,0,0,1681.051,0,0
CPS3,0,20,13,0,0,0,0,1657.54,0,913.23499
CPS3,0,19,12,1,0,0,0,1655.58,0,0
CPS3,0,26,5,0,0,1,1,1573.291,0,3700.2271
CPS3,0,26,9,0,1,0,1,1563.495,0,2862.356
CPS3,0,23,12,0,0,0,0,1504.717,0,0
CPS3,0,20,9,0,1,0,1,1500.798,0,12618.31
CPS3,0,20,10,0,0,0,1,1412.631,0,6290.6821
CPS3,0,36,11,0,0,1,1,1404.7939,0,0
CPS3,0,39,12,0,0,1,0,1289.198,0,1202.869
CPS3,0,17,9,1,0,0,1,1222.582,0,422.62979
CPS3,0,55,3,0,0,0,1,1208.868,0,0
CPS3,0,28,8,0,0,1,1,1202.99,0,19516.33
CPS3,0,19,12,0,1,0,0,1058.004,0,8923.9912
CPS3,0,37,7,0,0,1,1,963.95929,0,0
CPS3,0,16,9,0,0,1,1,920.85541,0,15997.87
CPS3,0,17,10,0,0,0,1,646.55798,0,9438.2402
CPS3,0,24,12,1,0,0,0,566.22809,0,2284.5649
CPS3,0,19,11,0,0,0,1,540.75763,0,3406.1599
CPS3,0,50,5,1,0,1,1,411.44601,0,9166.3379
CPS3,0,19,9,1,0,0,1,384.0163,0,0
CPS3,0,36,1,1,0,0,1,348.74951,0,0
CPS3,0,18,11,0,0,0,1,321.31979,0,7722.5991
CPS3,0,16,7,0,1,0,1,289.9715,0,7515.7168
CPS3,0,21,11,0,0,1,1,246.8676,0,6708.8789
CPS3,0,55,6,0,0,1,1,111.6782,0,0
CPS3,0,37,12,0,0,0,0,48.98167,0,877.76959
CPS3,0,26,12,0,1,1,0,47.0224,0,0
CPS3,0,54,12,0,0,1,0,0,0,0
CPS3,0,50,12,0,0,1,0,0,0,0
CPS3,0,16,8,0,0,0,1,0,0,2559.4221
CPS3,0,16,9,0,1,0,1,0,0,0
CPS3,0,18,10,1,0,0,1,0,0,2281.6101
CPS3,0,40,11,1,0,1,1,0,0,0
CPS3,0,16,8,0,0,0,1,0,0,0
CPS3,0,16,9,1,0,0,1,0,0,2158.959
CPS3,0,26,14,0,0,0,0,0,0,6717.7451
CPS3,0,20,9,1,0,0,1,0,0,6083.7998
CPS3,0,20,12,1,0,0,0,0,0,0
CPS3,0,18,11,1,0,0,1,0,0,0
CPS3,0,46,11,1,0,1,1,0,0,2820.98
CPS3,0,17,8,1,0,0,1,0,0,12760.17
CPS3,0,16,9,0,0,0,1,0,0,4974.0278
CPS3,0,30,10,0,0,1,1,0,0,3151.991
CPS3,0,33,12,0,1,1,0,0,0,5841.4531
CPS3,0,34,12,1,0,1,0,0,0,18716.881
CPS3,0,21,13,1,0,0,0,0,0,17941.08
CPS3,0,29,11,0,0,1,1,0,0,0
CPS3,0,19,12,0,0,0,0,0,0,0
CPS3,0,31,4,0,1,0,1,0,0,1161.493
CPS3,0,19,12,0,1,0,0,0,0,18573.551
CPS3,0,20,12,1,0,0,0,0,0,11594.24
CPS3,0,55,4,1,0,0,1,0,0,0
CPS3,0,19,11,1,0,0,1,0,0,16485.52
CPS3,0,18,11,1,0,0,1,0,0,7146.2861
CPS3,0,48,13,0,0,1,0,0,0,0
CPS3,0,16,9,0,1,1,1,0,0,6821.186
CPS3,0,17,10,1,0,0,1,0,0,0
CPS3,0,38,12,0,0,1,0,0,0,18756.779
CPS3,0,34,8,0,0,1,1,0,0,2664.3411
CPS3,0,53,12,0,0,0,0,0,0,0
CPS3,0,48,14,0,0,1,0,0,0,7236.4268
CPS3,0,16,9,0,0,0,1,0,0,6494.6079
CPS3,0,17,8,1,0,0,1,0,0,4520.3662
CPS3,0,27,14,1,0,0,0,0,0,10122.43
CPS3,0,37,8,1,0,0,1,0,0,648.72198
CPS3,0,17,10,1,0,0,1,0,0,1053.619
CPS3,0,16,8,0,0,0,1,0,0,0
CPS3,0,48,12,0,0,1,0,0,0,1491.026
CPS3,0,55,7,0,0,0,1,0,0,0
CPS3,0,21,15,0,0,0,0,0,0,0
CPS3,0,16,10,1,0,0,1,0,0,1730.418
CPS3,0,23,12,0,0,0,0,0,0,3902.676
CPS3,0,46,11,1,0,1,1,0,0,0
CPS3,0,17,10,0,0,0,1,0,0,14942.77
CPS3,0,42,16,0,0,0,0,0,0,23764.801
CPS3,0,18,10,1,0,0,1,0,0,5306.5161
CPS3,0,53,12,1,0,0,0,0,0,0
CPS3,0,17,10,0,0,1,1,0,0,3859.822
CPS3,0,17,6,0,0,0,1,0,0,0
CPS3,0,43,6,0,0,1,1,0,0,0
CPS3,0,34,12,1,0,0,0,0,0,0
CPS3,0,16,8,0,1,0,1,0,0,12242.96
CPS3,0,27,12,0,0,1,0,0,0,1533.88
CPS3,0,51,4,1,0,0,1,0,0,0
CPS3,0,39,2,1,0,1,1,0,0,964.95551
CPS3,0,55,8,0,0,1,1,0,0,0
CPS3,0,16,9,0,0,0,1,0,0,5551.8188
CPS3,0,27,10,1,0,0,1,0,0,7543.7939
CPS3,0,25,14,0,0,0,0,0,0,0
CPS3,0,18,11,0,0,0,1,0,0,10150.5
CPS3,0,24,1,0,1,1,1,0,0,19464.609
CPS3,0,21,18,0,0,0,0,0,0,0
CPS3,0,32,5,1,0,1,1,0,0,187.6713
CPS3,0,16,9,0,0,0,1,0,0,1495.459
